path,label,label_id,shape_area,shape_perimeter,shape_circularity,shape_aspect_ratio,shape_extent,shape_solidity,shape_equiv_diameter,shape_irregularity
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Leaf_Mold/d33d8470-d090-474b-8c16-cd5e88d40f51___Crnl_L.Mold 6998.JPG,Tomato_Leaf_Mold,8,25156.0,768.2985,0.5355394,0.9756098,0.613561,0.88625836,178.96819,1.3664832
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/16826b8c-034f-4db2-bd96-db82b5b26c67___Com.G_SpM_FL 1551.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,25060.5,767.6295,0.5344367,0.7393162,0.6190529,0.91261834,178.62816,1.3678921
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___Bacterial_spot/6053bc44-28f5-48db-b21b-df8c16351222___JR_B.Spot 3173.JPG,Pepper__bell___Bacterial_spot,0,35828.5,1042.7422,0.41408032,1.0,0.6067588,0.8205313,213.58432,1.554024
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Late_blight/17fcb016-4663-4f95-bc0b-b40392235015___GHLB_PS Leaf 35.1 Day 13.jpg,Tomato_Late_blight,7,7673.0,497.22034,0.3900114,0.37755102,0.52902645,0.8134641,98.84112,1.6012582
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Potato___Early_blight/f0cdbf74-8401-48d1-b1cc-94862e1a4452___RS_Early.B 7447.JPG,Potato___Early_blight,2,30513.5,1196.6833,0.26775858,0.9915612,0.54786783,0.82312083,197.10655,1.9325391
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/3a42744f-6649-4754-8bf5-8e659e4372d1___UF.GRC_YLCV_Lab 01851.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,35310.5,839.6295,0.6294168,1.0344827,0.63416845,0.9246612,212.03473,1.2604651
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Bacterial_spot/c50367a9-b3f6-46aa-91ab-9ff18c6a5ab5___GCREC_Bact.Sp 5939.JPG,Tomato_Bacterial_spot,5,23518.5,685.0021,0.6298479,0.84615386,0.6424416,0.9144407,173.04532,1.2600337
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Potato___Late_blight/d8e3b97f-d362-4e05-8600-a103580aace4___RS_LB 4773.JPG,Potato___Late_blight,3,34428.0,973.5534,0.45645937,1.069264,0.6033966,0.90544003,209.36832,1.4801269
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___Bacterial_spot/f3cdfb4a-f1d9-4f95-a036-5a9fb585e570___JR_B.Spot 3110.JPG,Pepper__bell___Bacterial_spot,0,31191.0,809.6955,0.59785473,0.81640625,0.58296573,0.89808667,199.28275,1.2933086
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/46cc7a8f-9849-43c1-86f4-8edd643629a5___Com.G_SpM_FL 8928.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,17150.5,556.3747,0.69622874,0.68393785,0.6732022,0.9537328,147.77245,1.1984613
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Leaf_Mold/20e63ca2-e070-422c-9839-9cac224719e5___Crnl_L.Mold 8650.JPG,Tomato_Leaf_Mold,8,24992.0,732.0143,0.58610004,0.8785047,0.62119704,0.9242604,178.38387,1.3062134
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Bacterial_spot/dbbb04ee-e2ea-4c76-bf67-c3a0aa708407___UF.GRC_BS_Lab Leaf 0508.JPG,Tomato_Bacterial_spot,5,17561.0,632.1909,0.55215704,0.5707071,0.7848842,0.9163536,149.53046,1.3457633
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/1da5a1f0-7b30-4984-869e-ecc7a618eb29___YLCV_NREC 2840.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,20576.0,718.15643,0.50134045,0.7746479,0.58546025,0.8492478,161.8585,1.4123217
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Target_Spot/ca2def38-d29a-47d7-995a-96459b532fc9___Com.G_TgS_FL 8174.JPG,Tomato__Target_Spot,11,20723.5,801.42847,0.4054557,0.7688889,0.53239566,0.81101656,162.43762,1.5704651
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Potato___Early_blight/b83aea19-9485-412f-808d-c0a590d75388___RS_Early.B 6951.JPG,Potato___Early_blight,2,35377.0,822.2153,0.65759695,0.93670887,0.6723876,0.9605615,212.2343,1.2331619
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/143d243b-b214-4998-9c9a-d35bddf3a943___UF.GRC_YLCV_Lab 02474.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,24625.5,792.3747,0.49287155,0.8418803,0.5341989,0.8394723,177.07106,1.4244038
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_healthy/b842ca3c-1910-4ff3-8691-c7759830651a___RS_HL 9784.JPG,Tomato_healthy,14,28077.5,1063.1686,0.31215048,0.79518074,0.5695002,0.783172,189.07507,1.7898556
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Late_blight/f8e2f06c-ffc4-426b-a7ad-300f6472fdcc___RS_Late.B 5238.JPG,Tomato_Late_blight,7,13844.0,713.7889,0.34145376,1.9557523,0.5543587,0.75073886,132.76569,1.7113311
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Bacterial_spot/f1164b16-0b05-413e-be8d-79d85901e34b___GCREC_Bact.Sp 3443.JPG,Tomato_Bacterial_spot,5,35453.5,860.2569,0.60202235,0.9123506,0.6168079,0.91284424,212.46364,1.2888242
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Late_blight/ee85b4a0-f9ee-40a6-b612-66dd11414929___RS_Late.B 5069.JPG,Tomato_Late_blight,7,21533.5,802.7422,0.41992554,0.6787149,0.5117155,0.8532681,165.58171,1.5431703
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Leaf_Mold/fb88e8e4-f380-4d43-a70e-0e64db8d1b64___Crnl_L.Mold 6798.JPG,Tomato_Leaf_Mold,8,14755.5,771.2275,0.3117445,1.0821255,0.31822592,0.7907556,137.06673,1.7910206
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Potato___Late_blight/ce38cb15-70c8-4203-adbb-db648eb87554___RS_LB 4107.JPG,Potato___Late_blight,3,30643.5,962.7422,0.41545904,0.8278689,0.62172335,0.8614621,197.52599,1.5514432
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Septoria_leaf_spot/e77fea03-e748-4903-bf0d-242af509ea7e___Matt.S_CG 2536.JPG,Tomato_Septoria_leaf_spot,9,34651.5,960.19806,0.47229165,0.9414226,0.6443794,0.86660165,210.0468,1.4551067
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Target_Spot/5e690e70-8511-49a2-8986-4cb7154d9acb___Com.G_TgS_FL 9734.JPG,Tomato__Target_Spot,11,28320.5,781.6295,0.5825174,0.8584071,0.64593786,0.92226654,189.8915,1.310224
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___healthy/871be79b-b1f0-42a1-9833-2d8b45cc18d9___JR_HL 8356.JPG,Pepper__bell___healthy,1,33024.5,802.19806,0.64488596,0.9872881,0.60057646,0.938396,205.05634,1.2452557
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Late_blight/a0f74b23-b001-4cb9-8a79-f80bda4cc8e8___GHLB2 Leaf 9018.JPG,Tomato_Late_blight,7,7262.0,415.07822,0.5296711,0.8548387,0.5524954,0.83255947,96.1575,1.3740321
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Late_blight/f2443e0e-d34e-4e25-aa5d-9653e2dd36ca___RS_Late.B 6465.JPG,Tomato_Late_blight,7,19231.0,1157.7788,0.1802854,0.955102,0.3354439,0.5731615,156.47897,2.3551562
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Septoria_leaf_spot/7e3a2a59-c4ed-47da-9176-6996ad3170df___JR_Sept.L.S 2556.JPG,Tomato_Septoria_leaf_spot,9,15271.0,580.0143,0.5704269,1.3695652,0.5854996,0.8972122,139.44046,1.3240367
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Bacterial_spot/f31f2360-da0a-434a-8469-ebd257c4c29c___GCREC_Bact.Sp 5751.JPG,Tomato_Bacterial_spot,5,27872.5,927.2275,0.40739265,0.9037657,0.5399136,0.7922037,188.38358,1.5667273
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Early_blight/a48e8b60-3636-4f7e-8ce2-d6625d866720___RS_Erly.B 7458.JPG,Tomato_Early_blight,6,19238.5,809.664,0.36878344,1.4545455,0.6468027,0.8154671,156.50949,1.6466993
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/1b977d41-3763-42c6-9d9b-e791db254f7e___YLCV_NREC 2716.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,26025.0,755.529,0.57292575,0.9622642,0.60176194,0.8792675,182.03313,1.321146
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___Bacterial_spot/e073380b-e5ad-4e07-8ed5-5adec8bac1ff___NREC_B.Spot 1906.JPG,Pepper__bell___Bacterial_spot,0,35155.0,826.7838,0.64626855,0.84375,0.63576025,0.9363181,211.56734,1.243923
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_healthy/af409ada-072e-4b27-ab15-5cd00116f82e___RS_HL 9824.JPG,Tomato_healthy,14,27869.5,922.39905,0.4116246,0.78629035,0.5762924,0.82861096,188.37343,1.5586526
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___healthy/d91c3b56-5777-46cb-bda2-1fca87e5cd82___JR_HL 8339.JPG,Pepper__bell___healthy,1,32251.5,781.6539,0.66333175,0.8145161,0.64379394,0.9487549,202.64226,1.2278197
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Leaf_Mold/039183dc-a260-49fa-b28a-0c8f11614896___Crnl_L.Mold 6720.JPG,Tomato_Leaf_Mold,8,19043.5,697.0021,0.4925933,0.76605505,0.52308685,0.84017915,155.71428,1.4248061
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Bacterial_spot/3e4ca861-5f1d-43c1-9b31-225455da4533___GCREC_Bact.Sp 3098.JPG,Tomato_Bacterial_spot,5,25696.0,884.725,0.41253313,0.90983605,0.47437602,0.78553414,180.87886,1.5569353
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Target_Spot/79224155-b8de-45da-b213-bb9097c28eb9___Com.G_TgS_FL 7956.JPG,Tomato__Target_Spot,11,22898.5,749.3452,0.51245177,0.6919831,0.58913505,0.90472144,170.74916,1.3969263
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_healthy/bef34d1a-3d57-4b46-a4ac-70702a4ca5db___RS_HL 9799.JPG,Tomato_healthy,14,30510.5,887.3696,0.48691157,0.7734375,0.60192746,0.9002139,197.09686,1.433095
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___healthy/705ed2b5-efe8-48eb-8f95-3274d0841027___JR_HL 8368.JPG,Pepper__bell___healthy,1,31116.5,882.0559,0.5025837,0.812,0.613133,0.93363035,199.04462,1.4105738
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___healthy/b61a5e27-1da3-4c61-9951-691fdceb9e81___JR_HL 8744.JPG,Pepper__bell___healthy,1,31398.0,802.4407,0.61275375,0.844,0.5952228,0.90659195,199.94293,1.2774886
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_healthy/66b194fd-6db3-453c-b851-e82862db9c24___RS_HL 0019.JPG,Tomato_healthy,14,21001.5,730.8011,0.49415344,0.75663716,0.5434327,0.87515366,163.52351,1.4225551
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_mosaic_virus/78c968a3-8083-4924-b351-3f36569cf33a___PSU_CG 2214.JPG,Tomato__Tomato_mosaic_virus,13,17230.5,564.17365,0.68027127,0.78494626,0.6345007,0.94104314,148.11668,1.2124363
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/92f042ea-7da7-43e7-b228-eb901883da85___YLCV_GCREC 5538.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,24709.5,707.0265,0.62115854,0.88340807,0.5624616,0.906305,177.3728,1.2688164
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_healthy/b3e24070-34b9-4dcb-8c84-026affadfb4b___GH_HL Leaf 360.JPG,Tomato_healthy,14,22443.0,801.931,0.4385476,0.87096775,0.5472167,0.86707747,169.04234,1.510051
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Late_blight/c179ebbe-601b-474c-b9be-8704c6677f4d___RS_Late.B 6957.JPG,Tomato_Late_blight,7,22029.5,978.2569,0.2892735,1.135,0.48523128,0.7416216,167.47784,1.8592838
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Septoria_leaf_spot/58b5b20e-13c8-4ce5-9139-11062b9d3269___Matt.S_CG 1598.JPG,Tomato_Septoria_leaf_spot,9,26228.5,1068.2812,0.2888099,1.0210084,0.4535135,0.7272261,182.74344,1.8607755
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___Bacterial_spot/bc2a7448-1dbb-4bb0-8d26-d012530c7daf___JR_B.Spot 3231.JPG,Pepper__bell___Bacterial_spot,0,32501.5,840.65894,0.5779278,1.1055046,0.61862844,0.92061806,203.42615,1.3154162
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_mosaic_virus/71aa5741-6923-4593-9a23-bc7f58dc40b2___PSU_CG 2183.JPG,Tomato__Tomato_mosaic_virus,13,18293.5,719.0021,0.44467875,0.73333335,0.49275422,0.80933946,152.61719,1.4996048
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Leaf_Mold/502ece2c-0321-467d-ae3e-071a08f5794f___Crnl_L.Mold 9174.JPG,Tomato_Leaf_Mold,8,23041.5,816.39905,0.4344258,1.0131004,0.43369785,0.888056,171.2815,1.5171977
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/a90a575f-937a-4975-a750-b83ea905900d___Com.G_SpM_FL 9337.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,16447.0,634.132,0.5139693,0.6076555,0.61963606,0.90684533,144.70996,1.3948625
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Late_blight/00ce4c63-9913-4b16-898c-29f99acf0dc3___RS_Late.B 4982.JPG,Tomato_Late_blight,7,24360.5,940.3402,0.3461992,1.0969163,0.43098384,0.75552833,176.11574,1.6995618
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/046273fc-2ab8-4fb0-abaa-bc43e28d5a7a___YLCV_NREC 2692.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,18568.0,649.3036,0.55345124,0.8445596,0.59022856,0.86523765,153.75797,1.3441889
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/4df08bed-1278-48e5-b412-72ee13f3cc37___YLCV_NREC 2356.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,19027.5,775.5706,0.39751077,0.86757994,0.45728192,0.7666197,155.64885,1.5860817
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Late_blight/10f6247e-c3d0-4f3f-92aa-f1da76db8086___RS_Late.B 5147.JPG,Tomato_Late_blight,7,15407.0,742.6173,0.3510733,0.82159626,0.41333333,0.73406863,140.06,1.6877227
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Potato___Late_blight/c60533e5-8080-4c77-8ae4-7c1f2f7350cb___RS_LB 2810.JPG,Potato___Late_blight,3,27767.5,834.88434,0.5006037,0.9347826,0.5615268,0.8533737,188.0284,1.4133606
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Septoria_leaf_spot/cc2256d7-6e78-4597-a532-e698af7fd12d___Keller.St_CG 1924.JPG,Tomato_Septoria_leaf_spot,9,18133.5,758.8599,0.39570197,1.1189189,0.47352135,0.7817006,151.94832,1.5897026
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Septoria_leaf_spot/9102ff1d-7934-408e-bc0b-ca2694f46b76___Matt.S_CG 2870.JPG,Tomato_Septoria_leaf_spot,9,30778.0,906.09753,0.47108617,1.0446428,0.5871871,0.8993761,197.959,1.4569674
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Septoria_leaf_spot/38c97982-c658-43c9-8641-bfbe851ef61c___Keller.St_CG 1955.JPG,Tomato_Septoria_leaf_spot,9,20917.5,740.94324,0.4787952,1.3233533,0.5667624,0.85660756,163.19617,1.4451905
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Septoria_leaf_spot/836825c5-3bc5-492f-9287-e086a02af35c___JR_Sept.L.S 2492.JPG,Tomato_Septoria_leaf_spot,9,15896.5,745.2864,0.35963756,0.8544601,0.41006294,0.71015656,142.26753,1.6675063
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Potato___Late_blight/4cd2f7ef-e3aa-4b2a-b382-6fea00bfd070___RS_LB 5006.JPG,Potato___Late_blight,3,22930.0,867.328,0.3830427,0.95714283,0.5432362,0.8672138,170.86656,1.6157583
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Septoria_leaf_spot/1f755e56-f38f-44ef-8076-d82c302c4539___JR_Sept.L.S 8407.JPG,Tomato_Septoria_leaf_spot,9,11735.0,836.98486,0.21050274,0.80203044,0.377016,0.5854912,122.23529,2.1795714
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/a1182087-7d2d-439f-917f-26c63fc7ee3d___Com.G_SpM_FL 9473.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,14110.5,536.5757,0.6158718,0.5123153,0.668364,0.9327406,134.03748,1.2742506
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___healthy/c7136dd2-a014-45e0-bdfc-1167769adadc___JR_HL 7731.JPG,Pepper__bell___healthy,1,33953.0,886.38184,0.54305816,0.9758065,0.5657325,0.9001206,207.91898,1.3569906
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Late_blight/226a2cf0-d065-492d-93bf-502dae8aca94___RS_Late.B 6417.JPG,Tomato_Late_blight,7,17084.5,1060.7666,0.1907974,0.93775934,0.31367275,0.58369637,147.48784,2.2893584
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Target_Spot/f6b99987-84a9-41a9-914d-538250b5f5a5___Com.G_TgS_FL 7971.JPG,Tomato__Target_Spot,11,27183.5,957.6539,0.37247583,1.0204082,0.44381225,0.7846751,186.0406,1.638517
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Target_Spot/b969f29a-d7bd-4be8-a048-62eee7a5405b___Com.G_TgS_FL 7977.JPG,Tomato__Target_Spot,11,27405.5,862.68335,0.46274826,0.81497794,0.6525896,0.90814346,186.79874,1.4700347
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Septoria_leaf_spot/b176a644-d8ac-4bdd-9d6b-e4038ce910ac___Matt.S_CG 6914.JPG,Tomato_Septoria_leaf_spot,9,24246.0,808.6417,0.46594825,0.9955157,0.48975882,0.86637723,175.70135,1.4649781
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Septoria_leaf_spot/0a5edec2-e297-4a25-86fc-78f03772c100___JR_Sept.L.S 8468.JPG,Tomato_Septoria_leaf_spot,9,10458.5,521.32086,0.48358083,1.1654135,0.50732476,0.8149375,115.39574,1.4380218
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___healthy/c6a65a3f-c1cc-419f-9c44-50dcacf560b0___JR_HL 8298.JPG,Pepper__bell___healthy,1,30852.0,792.38184,0.6174818,0.8495935,0.60007,0.9328596,198.19684,1.2725883
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Septoria_leaf_spot/1fef5339-704d-456a-a7b8-85014c9c8600___JR_Sept.L.S 8489.JPG,Tomato_Septoria_leaf_spot,9,18872.0,653.16144,0.5558872,0.67464113,0.6404018,0.8883031,155.01154,1.3412405
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato__Tomato_YellowLeaf__Curl_Virus/7354887d-7ca7-4fb1-a5c1-27f5c04b5ac4___UF.GRC_YLCV_Lab 03016.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,12,28881.5,846.60004,0.5063759,0.8064516,0.5822883,0.8642369,191.76305,1.405282
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___healthy/933e660d-55cf-4383-992d-48612e53bbd8___JR_HL 7624.JPG,Pepper__bell___healthy,1,38792.0,820.92596,0.7233426,0.9123506,0.67489,0.9587978,222.242,1.1757852
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Late_blight/80380588-3ae5-43e3-8acf-541b53e5d44b___RS_Late.B 6542.JPG,Tomato_Late_blight,7,22466.0,920.75946,0.33299926,1.1256039,0.46580002,0.7475087,169.12894,1.7329195
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/5b432300-9fe3-428a-8a4f-ae38a283f953___Com.G_SpM_FL 8792.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,24170.0,776.2985,0.50399816,1.0434783,0.54057074,0.8991983,175.42577,1.4085929
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_healthy/ceb2bf82-b22d-43bb-9a32-cac11e19febd___RS_HL 0406.JPG,Tomato_healthy,14,31455.5,805.42847,0.6093299,0.8755187,0.6185817,0.94075334,200.12593,1.2810726
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Late_blight/1def69ef-c2f3-4052-8f02-b397428c7580___GHLB2 Leaf 8627.JPG,Tomato_Late_blight,7,8134.0,404.53406,0.62460274,0.8015267,0.5913486,0.918266,101.76704,1.2653133
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Tomato_Spider_mites_Two_spotted_spider_mite/86f49ade-7fe5-4434-a5d6-c671a0ed2f6d___Com.G_SpM_FL 8508.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,10,20811.5,708.1148,0.521562,0.7757009,0.5858434,0.91306543,162.78214,1.3846724
/Users/rashinfarahani/.cache/kagglehub/datasets/emmarex/plantdisease/versions/1/PlantVillage/Pepper__bell___Bacterial_spot/b27e9697-adcc-41bb-becb-7bc34bbf3cee___JR_B.Spot 3264.JPG,Pepper__bell___Bacterial_spot,0,35682.0,848.38184,0.6229832,0.8984375,0.6060122,0.91999483,213.14722,1.2669568
